Asset_ID,Asset_Type,Fuel_Type,Fuel_Consumed_Litres,Distance_Travelled_KM,Trip_Date,Location_Start,Location_End,Trip_Duration_Hours,Maintenance_Flag,Fuel_Cost_Per_Litre,Driver_ID,Weather_Condition,Asset_Age_Years,Speed_KMPH,Trip_Status,Remarks,Total_Trip_Cost
A-08958,Tugboat,Petrol,4581.09,1815.62,2023-09-30,Dubai Port,Abu Dhabi Rig,30.48,No,1.02,D-624,Rainy,1,60.9,Delayed,Already arm pick long test consumer.,4672.71
A-08959,Helicopter,Diesel,1788.73,1596.59,2023-08-02,Abu Dhabi Rig,Dubai Port,41.54,No,0.86,D-540,Stormy,1,119.8,Completed,Machine success board statement then five during.,1538.31
A-08960,Helicopter,Diesel,3592.04,1413.91,2023-11-20,Ras Laffan,Ras Laffan,17.53,No,1.44,D-457,Stormy,7,58.2,Cancelled,Several staff drive he ten everyone him in.,5172.54
A-08961,Truck,Diesel,593.27,1182.29,2024-05-02,Muscat Dock,Ras Laffan,53.41,Yes,0.51,D-840,Sunny,12,38.27,Cancelled,Heart want season before four world source.,302.57
A-08962,Truck,Petrol,2277.5,1939.25,2025-06-18,Doha Bay,Ras Laffan,5.24,No,1.76,D-611,Windy,7,100.75,Delayed,Alone plant economic big begin soldier nor.,4008.4
A-08963,Truck,Petrol,2566.17,602.43,2025-03-06,Doha Bay,Dubai Port,30.62,No,1.85,D-179,Sunny,11,71.0,Cancelled,Own language industry threat PM site institution.,4747.41
A-08964,Helicopter,Jet Fuel,3812.55,573.44,2023-08-06,Dubai Port,Dubai Port,60.03,Yes,0.75,D-509,Stormy,8,54.49,Completed,Yard throughout every son case once kind.,2859.41
A-08965,Helicopter,Jet Fuel,1515.24,491.86,2025-07-22,Muscat Dock,Dubai Port,70.57,No,1.36,D-443,Rainy,8,44.63,Delayed,Fall final gun see term size.,2060.73
A-08966,Helicopter,Jet Fuel,1394.52,1486.13,2023-09-08,Dubai Port,Muscat Dock,50.46,Yes,0.77,D-370,Sunny,12,102.15,Delayed,Along prove example.,1073.78
A-08967,Truck,Petrol,1584.54,1596.6,2025-05-18,Ras Laffan,Abu Dhabi Rig,15.01,No,1.24,D-641,Windy,7,76.4,Cancelled,Decide child leave answer opportunity account look.,1964.83
A-08968,Supply Ship,Diesel,2822.91,1198.26,2024-11-26,Dubai Port,Muscat Dock,41.55,No,1.46,D-288,Rainy,3,82.44,Completed,Short north question similar music partner.,4121.45
A-08969,Tugboat,Diesel,4392.42,1307.45,2025-06-16,Abu Dhabi Rig,Muscat Dock,40.8,No,1.09,D-761,Windy,3,66.23,Cancelled,Politics drop door suggest.,4787.74
A-08970,Supply Ship,Diesel,4171.61,704.43,2024-03-13,Dubai Port,Abu Dhabi Rig,69.57,No,1.84,D-289,Sunny,2,41.45,Completed,Seven about or direction listen.,7675.76
A-08971,Helicopter,Petrol,383.93,89.12,2024-03-07,Dubai Port,Doha Bay,60.65,No,1.84,D-234,Rainy,1,53.76,Completed,Student indeed little remember too.,706.43
A-08972,Helicopter,Diesel,4406.88,514.74,2023-12-08,Ras Laffan,Doha Bay,4.48,Yes,1.3,D-890,Sunny,8,32.87,Delayed,Half attack indeed minute quite cup.,5728.94
A-08973,Supply Ship,Jet Fuel,566.04,1172.76,2024-03-12,Muscat Dock,Doha Bay,16.63,No,1.37,D-705,Stormy,13,54.12,Cancelled,Respond example remain million can.,775.47
A-08974,Helicopter,Jet Fuel,2135.21,1627.74,2024-12-16,Abu Dhabi Rig,Dubai Port,60.78,No,0.5,D-862,Windy,6,111.27,Cancelled,Class side the contain.,1067.6
A-08975,Tugboat,Diesel,3850.48,1556.62,2024-11-20,Dubai Port,Dubai Port,70.05,Yes,1.01,D-338,Sunny,5,77.49,Delayed,Agent feeling conference rock.,3888.98
A-08976,Helicopter,Jet Fuel,499.4,367.18,2024-05-03,Ras Laffan,Ras Laffan,21.92,No,1.64,D-529,Rainy,1,24.62,Cancelled,Middle general well item once sign stock necessary.,819.02
A-08977,Tugboat,Diesel,297.96,112.38,2023-09-09,Ras Laffan,Ras Laffan,50.04,No,1.99,D-762,Sunny,12,96.42,Completed,Author west population serve.,592.94
A-08978,Supply Ship,Diesel,1716.98,1702.61,2024-03-17,Ras Laffan,Muscat Dock,22.85,No,1.92,D-323,Sunny,5,96.77,Completed,After difference recognize future thought size.,3296.6
A-08979,Supply Ship,Jet Fuel,3676.64,160.42,2024-08-20,Muscat Dock,Ras Laffan,3.92,No,0.64,D-918,Sunny,10,95.95,Cancelled,Film no thousand performance.,2353.05
A-08980,Helicopter,Jet Fuel,2656.61,792.69,2023-12-07,Dubai Port,Dubai Port,59.89,No,1.13,D-773,Stormy,8,81.65,Delayed,Thought defense election budget maybe necessary.,3001.97
A-08981,Tugboat,Jet Fuel,2143.31,197.51,2024-10-29,Doha Bay,Muscat Dock,53.46,Yes,0.58,D-866,Stormy,8,23.15,Completed,Whom painting relationship listen close decision itself.,1243.12
A-08982,Helicopter,Jet Fuel,4084.06,1132.46,2024-03-02,Abu Dhabi Rig,Ras Laffan,4.78,No,1.76,D-449,Sunny,10,58.26,Cancelled,Cultural us rule energy sea night discuss.,7187.95
A-08983,Truck,Diesel,3856.88,733.04,2024-08-19,Doha Bay,Ras Laffan,11.33,No,1.6,D-937,Rainy,6,52.53,Cancelled,Citizen I arrive serious.,6171.01
A-08984,Truck,Jet Fuel,3951.61,412.96,2025-05-24,Muscat Dock,Doha Bay,71.97,No,1.88,D-255,Rainy,2,22.11,Completed,Water necessary relate which loss condition.,7429.03
A-08985,Truck,Jet Fuel,2352.66,1194.38,2023-09-12,Dubai Port,Dubai Port,47.2,No,1.25,D-492,Rainy,13,28.57,Completed,Book hard ask develop.,2940.82
A-08986,Truck,Petrol,195.3,733.15,2024-06-02,Doha Bay,Muscat Dock,57.83,No,0.65,D-349,Stormy,2,62.04,Cancelled,Oil professional old once ok too she.,126.94
A-08987,Helicopter,Jet Fuel,943.47,341.91,2024-11-29,Doha Bay,Abu Dhabi Rig,28.59,No,1.38,D-292,Sunny,2,108.08,Completed,Order participant when our best.,1301.99
A-08988,Truck,Jet Fuel,3732.37,1403.17,2025-02-26,Doha Bay,Ras Laffan,37.8,No,1.8,D-912,Rainy,8,116.17,Delayed,Play exist cup party effort.,6718.27
A-08989,Tugboat,Diesel,3790.55,1675.25,2023-10-13,Abu Dhabi Rig,Dubai Port,45.01,No,0.58,D-954,Sunny,12,94.34,Completed,Finally order meet yourself indicate.,2198.52
A-08990,Supply Ship,Diesel,4864.26,554.75,2024-06-01,Dubai Port,Muscat Dock,58.23,No,1.72,D-726,Windy,8,42.56,Delayed,Miss inside eye none trouble something act.,8366.53
A-08991,Supply Ship,Petrol,1031.91,380.99,2024-09-22,Ras Laffan,Dubai Port,25.06,Yes,1.44,D-353,Windy,8,112.17,Delayed,Light boy almost never service read quite.,1485.95
A-08992,Truck,Jet Fuel,702.34,159.75,2023-09-14,Dubai Port,Dubai Port,48.73,No,0.7,D-915,Rainy,1,117.8,Completed,Agreement culture easy represent size stuff.,491.64
A-08993,Truck,Jet Fuel,780.07,1060.53,2025-03-22,Doha Bay,Muscat Dock,56.07,No,1.49,D-641,Rainy,13,63.02,Delayed,Year anything several action pressure according course.,1162.3
A-08994,Truck,Jet Fuel,1005.46,1664.27,2024-10-19,Dubai Port,Doha Bay,58.16,No,0.59,D-274,Rainy,9,72.19,Cancelled,Guess impact against option lawyer.,593.22
A-08995,Helicopter,Jet Fuel,2689.49,509.07,2024-02-03,Ras Laffan,Doha Bay,36.45,Yes,0.76,D-379,Stormy,10,54.6,Cancelled,Its pick deep condition need news campaign.,2044.01
A-08996,Supply Ship,Jet Fuel,4878.54,926.67,2024-10-21,Abu Dhabi Rig,Ras Laffan,34.61,No,0.59,D-644,Rainy,4,105.2,Cancelled,Serve increase street throughout.,2878.34
A-08997,Truck,Jet Fuel,2988.21,330.0,2025-04-15,Dubai Port,Doha Bay,8.42,No,1.38,D-772,Sunny,9,49.77,Cancelled,Among fast chair city.,4123.73
A-08998,Tugboat,Petrol,2661.17,814.36,2025-06-14,Dubai Port,Ras Laffan,36.34,No,0.93,D-452,Rainy,7,30.87,Cancelled,Off door staff small factor ask.,2474.89
A-08999,Truck,Jet Fuel,3399.45,40.74,2024-10-23,Abu Dhabi Rig,Ras Laffan,50.84,No,0.93,D-913,Rainy,3,65.6,Completed,Myself none step finish past.,3161.49
A-09000,Supply Ship,Jet Fuel,462.26,1822.35,2024-10-28,Abu Dhabi Rig,Muscat Dock,66.36,No,1.47,D-925,Rainy,13,36.95,Cancelled,Old certainly wide event past recently.,679.52
A-09001,Truck,Jet Fuel,4095.24,1356.38,2025-02-10,Doha Bay,Dubai Port,9.89,No,0.66,D-355,Stormy,10,63.1,Completed,Father give none poor.,2702.86
A-09002,Supply Ship,Petrol,3269.71,672.3,2025-04-16,Doha Bay,Abu Dhabi Rig,69.79,No,1.45,D-920,Rainy,10,78.54,Cancelled,Tv civil marriage reduce.,4741.08
A-09003,Truck,Jet Fuel,938.84,1763.58,2023-11-01,Abu Dhabi Rig,Abu Dhabi Rig,17.62,No,1.55,D-560,Windy,3,100.26,Cancelled,Item respond blood positive test do offer.,1455.2
A-09004,Tugboat,Petrol,3190.51,374.03,2024-12-25,Ras Laffan,Doha Bay,13.49,No,1.79,D-934,Stormy,2,89.2,Delayed,Purpose stand none firm American discuss time.,5711.01
A-09005,Truck,Diesel,3021.42,166.68,2024-03-17,Doha Bay,Muscat Dock,9.13,No,1.51,D-622,Sunny,7,93.86,Delayed,Tend public leave.,4562.34
A-09006,Tugboat,Jet Fuel,417.78,1885.82,2024-08-18,Ras Laffan,Abu Dhabi Rig,71.3,No,1.48,D-728,Stormy,8,79.05,Cancelled,Sense sense clear head.,618.31
A-09007,Tugboat,Petrol,1407.97,624.94,2024-08-17,Abu Dhabi Rig,Dubai Port,40.83,No,1.48,D-348,Sunny,1,28.14,Delayed,Protect east together detail those.,2083.8
A-09008,Truck,Diesel,2015.61,1872.59,2024-07-26,Dubai Port,Ras Laffan,20.21,No,0.56,D-680,Windy,7,108.0,Delayed,Out brother other.,1128.74
A-09009,Tugboat,Petrol,1299.95,1278.85,2025-07-13,Abu Dhabi Rig,Ras Laffan,23.54,Yes,1.16,D-554,Rainy,2,89.81,Completed,Natural cause stock election itself easy pick.,1507.94
A-09010,Helicopter,Petrol,1291.49,1960.29,2024-06-19,Abu Dhabi Rig,Muscat Dock,68.47,No,1.33,D-835,Windy,7,98.99,Cancelled,Establish per marriage people.,1717.68
A-09011,Truck,Diesel,2907.45,1509.32,2024-04-02,Muscat Dock,Doha Bay,64.9,No,1.5,D-601,Stormy,6,114.09,Completed,Commercial relationship partner.,4361.17
A-09012,Truck,Jet Fuel,2407.21,219.91,2025-04-17,Abu Dhabi Rig,Dubai Port,25.85,No,0.94,D-210,Stormy,9,116.81,Delayed,Account speech set chance option front they.,2262.78
A-09013,Tugboat,Jet Fuel,3369.73,1705.94,2024-06-30,Doha Bay,Doha Bay,5.51,Yes,1.52,D-142,Sunny,7,116.35,Delayed,Whatever turn similar professor picture investment.,5121.99
A-09014,Tugboat,Petrol,4786.39,304.28,2023-12-12,Dubai Port,Doha Bay,60.18,Yes,1.09,D-388,Stormy,9,46.96,Completed,Store community truth effect herself body remain.,5217.17
A-09015,Truck,Diesel,3336.72,1387.47,2025-07-06,Ras Laffan,Muscat Dock,65.92,No,1.57,D-616,Stormy,5,105.16,Completed,Main all similar identify.,5238.65
A-09016,Helicopter,Jet Fuel,2952.27,1005.81,2025-01-09,Muscat Dock,Ras Laffan,60.46,No,0.78,D-486,Sunny,13,115.87,Delayed,Person yourself list shoulder foot us war.,2302.77
A-09017,Tugboat,Petrol,4253.04,1418.37,2024-07-30,Doha Bay,Doha Bay,65.82,No,0.96,D-486,Windy,6,90.63,Delayed,Life tonight table treat spend.,4082.92
A-09018,Tugboat,Diesel,3197.16,1532.33,2024-04-07,Dubai Port,Doha Bay,41.89,Yes,1.92,D-363,Stormy,13,91.59,Cancelled,Defense fast whole officer.,6138.55
A-09019,Supply Ship,Petrol,911.25,1609.29,2023-09-12,Ras Laffan,Dubai Port,60.62,No,1.64,D-965,Rainy,6,108.42,Delayed,Market popular alone hospital central collection shoulder.,1494.45
A-09020,Helicopter,Diesel,1642.27,1671.61,2024-12-21,Dubai Port,Ras Laffan,68.02,No,1.85,D-203,Stormy,13,48.75,Completed,Not writer tax they modern.,3038.2
A-09021,Helicopter,Jet Fuel,3693.47,1695.98,2024-04-10,Doha Bay,Doha Bay,64.18,No,0.8,D-101,Windy,3,39.19,Completed,Customer safe kind tell peace different area all.,2954.78
A-09022,Truck,Jet Fuel,3718.07,831.02,2023-11-13,Dubai Port,Abu Dhabi Rig,42.69,No,1.91,D-660,Sunny,3,63.7,Completed,Environment individual near then you.,7101.51
A-09023,Helicopter,Petrol,4936.34,1779.56,2024-11-12,Abu Dhabi Rig,Abu Dhabi Rig,54.0,No,1.62,D-369,Stormy,12,114.99,Completed,Tend free report it and good the.,7996.87
A-09024,Truck,Jet Fuel,3172.18,1441.96,2025-02-08,Dubai Port,Ras Laffan,52.21,No,1.39,D-691,Sunny,1,26.05,Delayed,Land training total have decision here.,4409.33
A-09025,Supply Ship,Jet Fuel,4507.77,1679.55,2025-03-09,Abu Dhabi Rig,Ras Laffan,58.01,Yes,0.52,D-420,Stormy,4,64.25,Completed,Seven another behavior hundred.,2344.04
A-09026,Helicopter,Diesel,367.44,1978.49,2025-01-27,Doha Bay,Muscat Dock,17.25,No,0.58,D-297,Rainy,3,89.08,Delayed,Article phone man brother.,213.12
A-09027,Tugboat,Jet Fuel,2874.49,241.67,2024-04-09,Muscat Dock,Doha Bay,1.15,No,1.66,D-703,Sunny,7,85.13,Delayed,We goal study section include color message car.,4771.65
A-09028,Supply Ship,Diesel,4607.26,747.45,2025-04-18,Abu Dhabi Rig,Abu Dhabi Rig,37.2,No,1.5,D-987,Rainy,6,100.99,Cancelled,Country nothing environment other realize real century newspaper.,6910.89
A-09029,Truck,Diesel,1507.5,1615.03,2024-12-02,Dubai Port,Abu Dhabi Rig,55.35,No,0.82,D-818,Stormy,14,46.96,Cancelled,On less who pick.,1236.15
A-09030,Supply Ship,Petrol,858.9,181.74,2024-05-06,Dubai Port,Ras Laffan,9.88,No,1.16,D-377,Sunny,12,43.4,Completed,Soon son gun.,996.32
A-09031,Truck,Diesel,1817.5,1086.15,2023-10-27,Dubai Port,Ras Laffan,38.83,Yes,1.48,D-399,Sunny,9,102.74,Cancelled,Class call floor federal hot thank cut.,2689.9
A-09032,Supply Ship,Jet Fuel,3981.96,1718.21,2025-03-06,Doha Bay,Dubai Port,23.32,No,0.52,D-782,Stormy,13,102.57,Cancelled,Somebody little available section analysis population Mr.,2070.62
A-09033,Truck,Diesel,515.03,47.79,2024-02-01,Ras Laffan,Dubai Port,60.52,No,1.52,D-395,Stormy,10,44.88,Delayed,Likely head strategy clearly he it old avoid.,782.85
A-09034,Helicopter,Diesel,3041.66,1879.64,2024-09-16,Dubai Port,Ras Laffan,8.12,No,1.1,D-824,Rainy,3,64.03,Delayed,Soldier whether fire computer very fill.,3345.83
A-09035,Tugboat,Petrol,764.59,1956.51,2023-10-19,Dubai Port,Dubai Port,61.2,Yes,0.64,D-389,Stormy,6,65.17,Cancelled,Anything sea need budget site sit hundred.,489.34
A-09036,Truck,Jet Fuel,2234.11,651.34,2023-09-08,Abu Dhabi Rig,Ras Laffan,44.36,No,0.75,D-565,Stormy,9,71.33,Cancelled,Play affect black.,1675.58
A-09037,Supply Ship,Jet Fuel,4833.29,1535.91,2025-01-15,Muscat Dock,Ras Laffan,66.28,Yes,1.14,D-476,Windy,10,103.64,Cancelled,Into among imagine policy.,5509.95
A-09038,Truck,Jet Fuel,1056.21,263.08,2025-02-27,Dubai Port,Muscat Dock,67.43,No,1.44,D-870,Stormy,3,80.34,Cancelled,Stage better wear among social write enter.,1520.94
A-09039,Truck,Diesel,266.68,1548.0,2023-12-14,Doha Bay,Dubai Port,58.43,No,1.02,D-925,Sunny,9,71.82,Cancelled,Movement security family war person station.,272.01
A-09040,Truck,Jet Fuel,2193.3,968.23,2025-03-03,Ras Laffan,Doha Bay,38.64,Yes,0.67,D-443,Stormy,3,48.95,Cancelled,Help miss dark point note worry trip.,1469.51
A-09041,Supply Ship,Jet Fuel,2930.71,1721.94,2024-10-31,Ras Laffan,Doha Bay,11.12,No,1.74,D-118,Rainy,1,24.04,Completed,Avoid dog although born.,5099.44
A-09042,Tugboat,Diesel,1557.84,433.09,2025-03-21,Ras Laffan,Muscat Dock,17.01,Yes,1.25,D-345,Stormy,11,111.81,Cancelled,Can son agreement message have see bed determine.,1947.3
A-09043,Helicopter,Petrol,2754.66,1348.59,2023-09-26,Doha Bay,Doha Bay,30.66,No,0.92,D-642,Windy,3,91.62,Delayed,Home lot age from political professional.,2534.29
A-09044,Tugboat,Petrol,4771.67,1574.38,2025-03-08,Ras Laffan,Doha Bay,52.76,No,1.52,D-616,Windy,14,27.44,Delayed,General rather finally significant.,7252.94
A-09045,Truck,Diesel,1627.68,412.96,2024-01-23,Ras Laffan,Muscat Dock,39.68,No,1.0,D-671,Windy,5,49.75,Completed,Subject meeting push require once.,1627.68
A-09046,Supply Ship,Petrol,1616.19,1638.39,2025-02-23,Abu Dhabi Rig,Abu Dhabi Rig,32.12,Yes,1.04,D-736,Sunny,8,84.7,Cancelled,Moment physical center cup.,1680.84
A-09047,Tugboat,Petrol,2465.56,1916.39,2023-09-27,Ras Laffan,Muscat Dock,34.9,No,0.92,D-817,Windy,1,40.91,Completed,Audience trouble case hospital amount discover.,2268.32
A-09048,Truck,Petrol,2625.05,1236.0,2024-07-13,Abu Dhabi Rig,Muscat Dock,53.65,No,1.04,D-832,Rainy,4,30.51,Completed,Policy exist well field.,2730.05
A-09049,Helicopter,Jet Fuel,106.69,1571.85,2025-05-10,Abu Dhabi Rig,Dubai Port,3.44,Yes,0.89,D-117,Windy,10,75.03,Cancelled,Special report themselves.,94.95
A-09050,Helicopter,Petrol,3117.79,1069.84,2025-02-10,Abu Dhabi Rig,Doha Bay,32.43,No,1.97,D-560,Rainy,8,52.9,Delayed,Size building economy environment cause person sign.,6142.05
A-09051,Helicopter,Jet Fuel,4987.05,1200.23,2023-09-03,Doha Bay,Doha Bay,41.66,No,0.89,D-376,Stormy,11,102.77,Completed,Oil half board cell.,4438.47
A-09052,Truck,Petrol,1530.84,36.57,2025-01-29,Dubai Port,Abu Dhabi Rig,42.8,No,1.47,D-221,Sunny,13,115.07,Completed,And teacher fish employee instead sound carry.,2250.33
A-09053,Supply Ship,Jet Fuel,3190.97,1053.33,2024-03-03,Muscat Dock,Muscat Dock,44.93,No,0.79,D-489,Stormy,6,78.77,Completed,Maintain upon go natural whether.,2520.87
A-09054,Tugboat,Diesel,122.65,1155.37,2025-04-20,Ras Laffan,Ras Laffan,4.79,No,1.34,D-843,Rainy,4,91.29,Completed,Test plant peace rise candidate fill nor concern.,164.35
A-09055,Helicopter,Diesel,3061.2,1343.39,2025-05-17,Muscat Dock,Abu Dhabi Rig,40.61,No,1.26,D-225,Sunny,3,118.34,Completed,Network then reveal be.,3857.11
A-09056,Truck,Petrol,2290.63,347.09,2023-10-30,Dubai Port,Abu Dhabi Rig,40.09,No,1.33,D-211,Rainy,1,42.6,Delayed,Party box life.,3046.54
A-09057,Truck,Jet Fuel,2698.44,490.33,2024-02-21,Abu Dhabi Rig,Doha Bay,61.69,No,1.03,D-387,Sunny,10,110.49,Cancelled,Amount radio likely key ask read new.,2779.39
A-09058,Tugboat,Diesel,2765.13,1514.45,2024-05-03,Abu Dhabi Rig,Doha Bay,54.97,No,1.81,D-145,Windy,12,75.93,Delayed,Local much carry however value.,5004.89
A-09059,Helicopter,Diesel,967.07,343.6,2023-08-01,Abu Dhabi Rig,Doha Bay,3.22,Yes,0.95,D-946,Stormy,8,38.76,Delayed,Where evidence spend.,918.72
A-09060,Truck,Diesel,3872.84,837.89,2025-06-20,Abu Dhabi Rig,Doha Bay,40.47,No,1.81,D-761,Windy,2,48.92,Cancelled,Second another country front.,7009.84
A-09061,Tugboat,Diesel,2821.8,508.48,2025-04-11,Ras Laffan,Abu Dhabi Rig,50.06,Yes,1.11,D-869,Sunny,7,88.81,Completed,Since you adult after.,3132.2
A-09062,Supply Ship,Petrol,1423.95,1094.92,2024-01-04,Dubai Port,Muscat Dock,42.19,Yes,1.48,D-375,Rainy,3,112.2,Cancelled,All resource hold data Mr society.,2107.45
A-09063,Supply Ship,Jet Fuel,4693.17,1973.87,2024-04-15,Dubai Port,Doha Bay,49.02,No,0.52,D-601,Sunny,5,31.9,Completed,West able whatever country son door office.,2440.45
A-09064,Supply Ship,Diesel,162.59,1705.56,2025-01-07,Dubai Port,Dubai Port,9.28,No,1.16,D-920,Sunny,14,83.93,Cancelled,Too civil box Congress.,188.6
A-09065,Helicopter,Petrol,3657.09,546.25,2024-10-02,Muscat Dock,Abu Dhabi Rig,13.02,No,1.47,D-616,Windy,6,57.69,Delayed,Song begin throw recently tough collection later.,5375.92
A-09066,Tugboat,Diesel,1968.05,743.54,2024-02-12,Abu Dhabi Rig,Ras Laffan,42.37,No,0.95,D-353,Sunny,12,52.17,Cancelled,Article subject anything our still.,1869.65
A-09067,Tugboat,Diesel,2660.47,1838.08,2024-07-20,Doha Bay,Ras Laffan,57.85,No,0.98,D-415,Stormy,3,38.0,Delayed,End yourself service present water single condition.,2607.26
A-09068,Truck,Diesel,1528.4,1797.61,2025-02-17,Dubai Port,Muscat Dock,2.85,No,1.1,D-477,Stormy,6,108.82,Cancelled,Plan theory Mrs expect between example dream.,1681.24
A-09069,Truck,Diesel,1674.14,329.45,2025-05-07,Muscat Dock,Abu Dhabi Rig,31.97,No,0.9,D-242,Windy,11,56.43,Cancelled,Often attention different Mr.,1506.73
A-09070,Truck,Petrol,174.31,1660.25,2023-10-02,Ras Laffan,Abu Dhabi Rig,71.44,Yes,1.4,D-403,Windy,7,64.33,Completed,Rule discover individual necessary eat long.,244.03
A-09071,Tugboat,Jet Fuel,3676.24,602.24,2023-10-21,Abu Dhabi Rig,Abu Dhabi Rig,55.37,Yes,0.57,D-340,Stormy,14,40.74,Cancelled,Sell and election coach determine ground.,2095.46
A-09072,Truck,Petrol,3582.91,1092.17,2024-06-11,Muscat Dock,Dubai Port,32.96,Yes,1.75,D-603,Windy,10,80.78,Completed,Particular wide coach water.,6270.09
A-09073,Tugboat,Petrol,3306.36,20.15,2023-10-13,Doha Bay,Dubai Port,7.96,No,1.94,D-439,Stormy,13,64.02,Delayed,See understand through anyone whose.,6414.34
A-09074,Tugboat,Petrol,4401.96,1997.19,2025-07-24,Doha Bay,Doha Bay,26.5,Yes,0.75,D-582,Stormy,12,39.3,Completed,Test just care dream.,3301.47
A-09075,Supply Ship,Diesel,4516.21,1524.58,2023-08-26,Ras Laffan,Ras Laffan,11.96,No,0.84,D-464,Windy,7,51.05,Completed,Team determine staff subject expect enjoy wrong.,3793.62
A-09076,Truck,Jet Fuel,2826.58,491.05,2025-06-02,Dubai Port,Dubai Port,66.38,No,1.92,D-947,Rainy,2,59.12,Completed,Fine capital only image fish.,5427.03
A-09077,Supply Ship,Diesel,3455.64,1370.75,2024-01-21,Dubai Port,Ras Laffan,49.68,No,0.75,D-652,Windy,2,27.7,Cancelled,Probably western subject.,2591.73
A-09078,Helicopter,Petrol,153.89,593.68,2024-03-31,Muscat Dock,Abu Dhabi Rig,61.75,No,0.66,D-333,Rainy,11,25.19,Cancelled,Open up become much.,101.57
A-09079,Helicopter,Diesel,4247.08,188.02,2023-09-08,Muscat Dock,Dubai Port,64.72,No,1.69,D-239,Windy,11,119.25,Delayed,Plant explain determine go program some why.,7177.57
A-09080,Helicopter,Jet Fuel,4100.43,856.37,2023-10-26,Dubai Port,Ras Laffan,44.09,No,1.52,D-835,Stormy,3,112.77,Delayed,Compare stage week house property project keep computer.,6232.65
A-09081,Tugboat,Jet Fuel,199.22,1231.3,2025-01-26,Dubai Port,Dubai Port,1.47,No,1.52,D-525,Rainy,7,79.32,Delayed,Raise space Congress bank pressure model.,302.81
A-09082,Tugboat,Diesel,2759.84,188.66,2024-11-05,Muscat Dock,Abu Dhabi Rig,40.48,No,0.84,D-985,Windy,1,44.48,Delayed,Be leg them modern set fear.,2318.27
A-09083,Tugboat,Petrol,4542.61,1041.63,2024-02-13,Abu Dhabi Rig,Abu Dhabi Rig,57.98,No,1.06,D-970,Windy,8,43.24,Delayed,Bank fire difference less establish better hospital.,4815.17
A-09084,Truck,Diesel,988.8,1034.58,2024-09-16,Doha Bay,Abu Dhabi Rig,23.33,No,0.74,D-953,Stormy,4,64.05,Delayed,Itself size hand describe.,731.71
A-09085,Supply Ship,Petrol,1827.96,1261.0,2025-03-07,Doha Bay,Doha Bay,66.87,No,0.74,D-510,Rainy,12,58.62,Cancelled,Buy show travel city career man.,1352.69
A-09086,Tugboat,Jet Fuel,1722.16,496.84,2025-06-29,Ras Laffan,Ras Laffan,71.77,No,1.24,D-949,Windy,6,93.3,Cancelled,Behavior find democratic now lay tree as.,2135.48
A-09087,Supply Ship,Diesel,1844.11,51.08,2025-04-19,Doha Bay,Doha Bay,40.0,No,1.51,D-148,Sunny,14,60.71,Cancelled,Out long simply protect wall.,2784.61
A-09088,Supply Ship,Jet Fuel,305.24,656.47,2023-09-30,Muscat Dock,Muscat Dock,38.72,Yes,0.98,D-161,Sunny,5,115.54,Cancelled,Left religious case organization majority.,299.14
A-09089,Supply Ship,Petrol,1467.19,803.18,2023-11-12,Abu Dhabi Rig,Muscat Dock,47.52,Yes,1.21,D-764,Windy,1,45.29,Delayed,Personal left lawyer safe get.,1775.3
A-09090,Truck,Petrol,1544.8,1275.12,2025-05-14,Muscat Dock,Dubai Port,41.21,No,1.02,D-424,Stormy,5,22.66,Completed,Owner none system pressure particularly hospital simply study.,1575.7
A-09091,Truck,Diesel,4342.77,1861.04,2024-08-22,Dubai Port,Dubai Port,12.39,Yes,1.87,D-199,Stormy,5,80.33,Cancelled,Well quickly whom whose leader.,8120.98
A-09092,Helicopter,Diesel,1825.37,414.74,2024-04-10,Dubai Port,Dubai Port,20.25,No,1.56,D-246,Windy,7,118.79,Cancelled,Girl body population.,2847.58
